,location_population,friends_number,sex,education,dob,daily_commute,In relationship,Married,Married with kids,Single,Mastercard,Revolut,Visa,Gym,Squash,Bodybuilding,Rowing,Cardio,Weightlifting,Badminton,Crossfit,Fitness,Stretching,Power bike,Kettleballs
222,30739,104,1.0,6.0,51.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,339850,6,0.0,3.0,31.0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
224,18720,302,1.0,4.0,25.0,50.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,767348,103,1.0,3.0,41.0,90.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,26148,188,0.0,5.0,56.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227,35921,431,0.0,4.0,28.0,24.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2572,354,1.0,5.0,73.0,69.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,690422,203,1.0,4.0,64.0,59.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,139819,184,0.0,5.0,23.0,96.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231,46600,275,1.0,3.0,49.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,1764615,290,1.0,4.0,49.0,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233,1477,0,1.0,4.0,43.0,92.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
234,49927,347,0.0,4.0,38.0,50.8388625592417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,189662,196,0.0,4.0,24.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,8984,269,1.0,5.0,38.0,77.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,4728,277,0.0,1.0,31.0,64.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,2914,353,0.0,3.0,43.566502463054185,91.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239,74647,292,1.0,6.0,49.0,61.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,30739,260,1.0,2.0,42.77777777777778,12.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,196804,303,0.0,4.0,42.0,86.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
242,44873,254,1.0,4.0,45.672,40.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,464254,107,1.0,4.0,23.0,63.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244,22227,236,0.0,5.0,42.0,52.352112676056336,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,767348,173,0.0,4.0,43.69859813084112,72.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,204013,124,0.0,3.0,55.0,50.8388625592417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,214566,285,1.0,2.0,35.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,46600,244,1.0,3.0,56.0,61.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,28704,240,1.0,3.0,46.0,73.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,189662,175,1.0,4.0,71.0,74.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,1764615,0,0.0,2.0,57.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
252,297288,150,0.0,5.0,50.0,83.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253,13148,195,0.0,5.0,28.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254,464254,187,0.0,3.0,60.0,91.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,12486,385,0.0,1.0,40.63265306122449,66.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256,403883,164,1.0,3.0,56.0,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257,538633,191,1.0,2.0,32.0,94.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,10042,277,0.0,6.0,63.0,38.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,538633,117,0.0,4.0,49.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,100324,159,1.0,5.0,63.0,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,538633,131,1.0,2.0,51.0,23.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,7170,258,1.0,2.0,24.0,82.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,32686,217,1.0,3.0,55.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
264,55189,469,1.0,4.0,62.0,80.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
265,49927,192,0.0,2.0,58.0,95.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,57343,284,1.0,2.0,31.0,38.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1764615,250,1.0,3.0,72.0,80.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
268,17191,91,1.0,2.0,27.0,43.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,10269,307,1.0,5.0,45.672,89.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270,690422,235,1.0,4.0,52.0,86.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271,64197,209,0.0,4.0,34.0,94.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,174349,226,1.0,3.0,23.0,47.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,15689,126,1.0,4.0,37.0,66.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,67523,343,0.0,6.0,57.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,38678,267,0.0,5.0,43.0,61.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,46063,295,1.0,4.0,67.0,29.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,638586,171,0.0,4.0,23.0,50.8388625592417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,224376,121,1.0,4.0,33.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,174349,188,0.0,3.0,34.0,26.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,690422,316,1.0,2.0,55.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281,22390,181,1.0,3.0,32.0,47.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,352313,288,1.0,5.0,55.0,96.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283,538633,61,0.0,4.0,55.0,66.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284,5807,172,1.0,2.0,41.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,121121,212,0.0,5.0,48.0,38.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,38553,105,0.0,1.0,43.0,21.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,15877,236,0.0,2.0,49.0,53.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
288,91465,333,0.0,4.0,39.0,52.352112676056336,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,8627,62,0.0,4.0,53.0,21.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
290,464254,243,1.0,5.0,49.0,56.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,464254,435,0.0,4.0,30.0,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
292,297288,351,1.0,3.0,53.0,43.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,64354,66,1.0,4.0,61.0,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,33361,328,0.0,3.0,64.0,52.352112676056336,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,690422,198,0.0,3.0,43.0,6.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296,109021,224,1.0,5.0,54.0,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,38553,143,1.0,2.0,43.0,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,173070,161,1.0,4.0,35.0,24.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,174349,300,0.0,4.0,40.0,81.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
300,69852,113,1.0,5.0,41.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,1764615,352,1.0,3.0,51.0,34.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
302,16108,192,1.0,2.0,48.0,14.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,49927,239,1.0,5.0,56.0,19.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
304,196804,260,0.0,1.0,34.0,93.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,138578,215,1.0,4.0,26.0,56.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
306,3065,328,1.0,5.0,45.672,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,72364,219,0.0,5.0,35.0,30.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,80072,169,0.0,3.0,66.0,38.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,60628,212,1.0,2.0,56.0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310,2597,358,1.0,2.0,68.0,51.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,767348,169,0.0,5.0,38.0,25.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
312,1764615,162,1.0,4.0,45.0,87.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313,38678,140,1.0,5.0,28.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,4192,428,1.0,2.0,42.0,31.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,1764615,214,0.0,5.0,43.69859813084112,98.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
316,18148,209,1.0,5.0,62.0,46.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
317,128211,120,1.0,4.0,45.29807692307692,70.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,60628,174,0.0,1.0,43.69859813084112,60.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,224376,252,1.0,4.0,62.0,22.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,101625,271,1.0,5.0,54.0,86.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
321,101625,351,1.0,4.0,69.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322,35413,150,1.0,6.0,56.0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
323,297288,164,0.0,5.0,58.0,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
324,92090,189,1.0,2.0,45.672,31.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,60628,387,0.0,4.0,28.0,14.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,5615,220,0.0,4.0,68.0,30.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
327,27266,247,0.0,6.0,37.0,46.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
328,403883,343,1.0,5.0,57.0,72.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,638586,258,1.0,5.0,50.0,44.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,49927,395,1.0,5.0,35.0,87.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,38678,307,1.0,2.0,58.0,49.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1764615,193,0.0,3.0,23.0,30.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1764615,170,1.0,6.0,63.0,86.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,31974,236,1.0,5.0,43.0,81.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
335,73791,218,1.0,5.0,48.0,47.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336,297288,63,1.0,4.0,45.672,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,64354,245,0.0,5.0,34.0,56.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
338,9139,278,0.0,4.0,43.566502463054185,63.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,35445,284,0.0,3.0,48.0,49.32786885245902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
340,1764615,167,0.0,6.0,27.0,91.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
341,139819,95,1.0,4.0,41.0,99.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,74312,175,0.0,4.0,42.0,77.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
343,1764615,211,1.0,4.0,36.0,42.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344,138578,218,1.0,2.0,29.0,27.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,4192,195,1.0,2.0,35.0,51.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
346,91465,211,1.0,4.0,69.0,42.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347,1764615,180,1.0,4.0,29.0,24.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
348,18441,345,1.0,5.0,41.0,87.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349,767348,124,0.0,4.0,43.566502463054185,97.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
350,464254,104,1.0,3.0,46.0,56.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
351,18720,363,1.0,5.0,35.0,58.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,538633,207,0.0,4.0,35.0,66.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,638586,263,1.0,4.0,45.672,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354,89590,281,0.0,1.0,43.566502463054185,50.8388625592417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,21318,122,0.0,4.0,57.0,95.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
356,120895,318,1.0,4.0,46.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,181309,170,0.0,5.0,24.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1764615,232,1.0,2.0,65.0,74.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,5754,101,1.0,4.0,61.0,57.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,18331,240,1.0,3.0,47.0,48.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,224376,204,1.0,6.0,50.0,9.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,638586,71,0.0,4.0,44.0,91.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363,202562,384,1.0,5.0,35.0,32.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
364,42374,227,0.0,1.0,77.0,95.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,56690,301,1.0,5.0,42.0,46.838235294117645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
366,19534,355,1.0,6.0,39.0,20.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,7410,199,1.0,4.0,54.0,61.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
368,138578,207,0.0,3.0,25.0,49.67351598173516,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,296262,222,1.0,6.0,37.0,81.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
370,13533,130,1.0,4.0,24.0,48.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,40399,278,1.0,3.0,51.0,65.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,690422,272,1.0,4.0,50.0,49.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
373,297288,225,0.0,3.0,74.0,73.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,61237,311,0.0,4.0,49.0,67.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,214566,192,0.0,2.0,39.0,41.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376,1764615,239,1.0,4.0,35.0,50.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377,74312,159,0.0,4.0,44.0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
378,1764615,165,0.0,1.0,43.566502463054185,87.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
379,101625,273,1.0,4.0,66.0,81.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
380,21535,94,1.0,6.0,46.0,73.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
381,65823,348,1.0,5.0,30.0,83.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
382,767348,81,1.0,3.0,45.672,86.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,181309,256,1.0,4.0,60.0,38.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,72892,252,0.0,6.0,43.0,32.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
385,38723,214,1.0,4.0,31.0,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,464254,108,1.0,3.0,45.0,98.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,128211,309,1.0,3.0,49.0,38.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
388,12624,205,1.0,4.0,64.0,34.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
389,638586,59,0.0,5.0,27.0,79.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,202562,140,1.0,2.0,63.0,77.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,3696,258,0.0,4.0,23.0,88.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,767348,104,1.0,4.0,63.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
393,690422,248,1.0,5.0,41.0,39.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
394,46568,214,1.0,2.0,45.672,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
395,1798,349,1.0,5.0,46.14666666666667,77.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
396,638586,136,0.0,3.0,24.0,12.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,30468,237,1.0,5.0,24.0,99.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
398,4909,181,1.0,4.0,67.0,83.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
399,31243,173,1.0,5.0,23.0,25.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400,121121,0,1.0,3.0,49.0,25.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1764615,88,0.0,6.0,29.0,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
402,538633,0,1.0,2.0,23.0,86.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,11293,203,0.0,4.0,34.0,84.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,48632,309,0.0,4.0,43.566502463054185,53.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
405,638586,105,0.0,5.0,32.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
406,168394,84,0.0,5.0,27.0,40.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
407,55189,209,1.0,4.0,71.0,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
408,638586,80,0.0,4.0,29.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409,16482,31,1.0,2.0,56.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,100324,201,0.0,4.0,40.0,18.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,68179,284,1.0,5.0,47.0,58.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,61661,206,1.0,4.0,41.0,49.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
413,57671,195,1.0,4.0,74.0,99.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,95629,294,0.0,6.0,22.0,57.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,55652,56,1.0,3.0,36.0,40.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416,1764615,120,1.0,2.0,26.0,81.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,13533,110,1.0,2.0,24.0,12.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,15352,427,0.0,3.0,34.0,19.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,22455,382,1.0,5.0,44.0,87.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420,4232,101,0.0,4.0,24.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,57964,152,0.0,5.0,58.0,40.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422,2930,118,1.0,4.0,41.0,49.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423,6846,239,0.0,3.0,57.0,65.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
424,173070,184,0.0,2.0,39.0,52.352112676056336,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,13990,96,0.0,4.0,33.0,73.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,297288,284,1.0,1.0,60.0,89.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
427,89590,299,1.0,4.0,50.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428,5592,245,1.0,4.0,39.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429,47387,124,0.0,5.0,35.0,92.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,74834,205,1.0,4.0,41.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,690422,219,1.0,3.0,42.0,72.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432,48308,49,0.0,3.0,29.0,32.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
433,113621,232,0.0,5.0,35.0,55.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434,63092,181,1.0,1.0,40.0,74.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435,48114,176,0.0,6.0,44.0,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,14504,224,0.0,4.0,42.0,69.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437,34821,197,0.0,5.0,42.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
438,2146,190,1.0,4.0,41.0,73.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,1764615,115,0.0,1.0,33.0,24.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,40423,139,1.0,4.0,32.0,98.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,204013,0,0.0,4.0,45.26573426573427,48.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442,35413,29,0.0,3.0,57.0,39.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,113621,247,0.0,2.0,40.0,14.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
444,214566,354,1.0,4.0,70.0,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,44513,279,0.0,4.0,55.0,77.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,16600,214,0.0,1.0,52.0,58.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
